CIDADE,REG_ADM,ANO,MES,DESC_MES,SEXO,TURNO,TIPO,VEIC,FAIX_ETAR,IDADE,HORA,VITIMA,LOCAL,DIA_SEM,VIA,LAT,LONG,NOME,geometry
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,0-17,6,,PEDESTRE,PUBLICO,TERÇA,Vias Municipais,-23.729395999999998,-46.698631,AVENIDA SENADOR TEOTONIO VILELA,POINT (-5198467.82366298 -2720468.332093659)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NAO DISPONIVEL,NAO DISPONIVEL,MOTOCICLETA,18-24,23,,PASSAGEIRO,PUBLICO,QUARTA,Vias Municipais,-23.753069,-46.688594,AVENIDA DONA BELMIRA MARIN,POINT (-5197350.509933889 -2723347.230696886)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,COLISAO,MOTOCICLETA,18-24,19,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-23.748857,-46.709245,AVENIDA SENADOR TEOTONIO VILELA,POINT (-5199649.368738261 -2722834.966649364)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,OUTROS,MOTOCICLETA,0-17,17,,CONDUTOR,PUBLICO,SEGUNDA,Vias Municipais,-23.739936,-46.671341999999996,TRAVESSA PAU-POMBO,POINT (-5195430.026078723 -2721750.048047428)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,40-44,41,,PEDESTRE,PUBLICO,TERÇA,Vias Municipais,-23.716717000000003,-46.699155,AVENIDA SENADOR TEOTONIO VILELA,POINT (-5198526.155076154 -2718926.64051568)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,COLISAO,MOTOCICLETA,18-24,19,,PASSAGEIRO,PUBLICO,DOMINGO,Vias Municipais,-23.495449,-46.658313,RUA SANTA EUDOXIA,POINT (-5193979.644433176 -2692045.795037959)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,OUTROS,MOTOCICLETA,35-39,35,,CONDUTOR,PUBLICO,SEXTA,Vias Municipais,-23.551172,-46.522635,AVENIDA ARICANDUVA,POINT (-5178876.038561326 -2698811.059966446)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,NOITE,ATROPELAMENTO,PEDESTRE,50-54,53,,PEDESTRE,PUBLICO,QUARTA,Vias Municipais,-23.541610000000002,-46.522675,RUA DONA ESCOLASTICA MELCHERT DA FONSECA,POINT (-5178880.491340959 -2697649.944979542)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,18-24,24,,PEDESTRE,PUBLICO,QUINTA,Vias Municipais,-23.507354,-46.486961,AVENIDA SAO MIGUEL,POINT (-5174904.827046768 -2693490.926795406)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MANHA,COLISAO,AUTOMOVEL,50-54,51,,PASSAGEIRO,PUBLICO,QUARTA,Vias Municipais,-23.520446,-46.504642,AVENIDA CALIM EID,POINT (-5176873.066963483 -2695080.29766885)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,75-79,75,,PEDESTRE,PUBLICO,SEGUNDA,Vias Municipais,-23.525156,-46.450787,RUA VIRGINIA DE MIRANDA,POINT (-5170877.955786811 -2695652.13107253)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,ATROPELAMENTO,PEDESTRE,30-34,32,,PEDESTRE,PUBLICO,DOMINGO,Vias Municipais,-23.485449,-46.486352000000004,AVENIDA DOUTOR ASSIS RIBEIRO,POINT (-5174837.033476876 -2690832.009511717)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,COLISAO,AUTOMOVEL,25-29,27,,CONDUTOR,PUBLICO,QUARTA,Vias Municipais,-23.517159,-46.515918,AVENIDA DOM HELDER CAMARA,POINT (-5178128.305541668 -2694681.240491312)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,COLISAO,MOTOCICLETA,25-29,26,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-23.543373000000003,-46.462608,RUA DOUTOR LUIZ AIRES,POINT (-5172193.863487478 -2697864.019965214)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,COLISAO,BICICLETA,30-34,34,,CONDUTOR,PUBLICO,SÁBADO,Vias Municipais,-23.568416,-46.540737,AVENIDA DOUTOR EDUARDO COTCHING,POINT (-5180891.143983666 -2700905.214821156)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MANHA,ATROPELAMENTO,PEDESTRE,0-17,17,,PEDESTRE,PUBLICO,TERÇA,Vias Municipais,-23.549674,-46.445031,RUA SABBADO D ANGELO,POINT (-5170237.200797806 -2698629.15203997)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,CHOQUE,AUTOMOVEL,18-24,23,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-23.608709,-46.452721000000004,TRAVESSA SOMOS TODOS IGUAIS,POINT (-5171093.247682007 -2705799.570697231)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,TARDE,ATROPELAMENTO,PEDESTRE,35-39,39,,PEDESTRE,PUBLICO,SEXTA,Vias Municipais,-23.564181,-46.416175,ESTRADA IGUATEMI,POINT (-5167024.965571475 -2700390.880277281)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,COLISAO,MOTOCICLETA,35-39,38,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-23.489248,-46.413061,RUA SOL DA MEIA NOITE,POINT (-5166678.316677145 -2691293.115788508)
SANTO ANDRE,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,TARDE,COLISAO,BICICLETA,45-49,49,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-23.636056,-46.515463000000004,RUA ORATORIO,POINT (-5178077.655173358 -2709122.244067189)
MAUA,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,CHOQUE,AUTOMOVEL,25-29,28,,CONDUTOR,PUBLICO,SÁBADO,Vias Municipais,-23.632918,-46.486371999999996,AVENIDA PRESIDENTE COSTA E SILVA,POINT (-5174839.259866689 -2708740.940355503)
MAUA,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MADRUGADA,CHOQUE,AUTOMOVEL,25-29,26,,PASSAGEIRO,PUBLICO,SÁBADO,Vias Municipais,-23.632918,-46.486371999999996,AVENIDA PRESIDENTE COSTA E SILVA,POINT (-5174839.259866689 -2708740.940355503)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MADRUGADA,COLISAO,AUTOMOVEL,0-17,8,,PASSAGEIRO,PUBLICO,DOMINGO,Vias Municipais,-23.717081,-46.551342,AVENIDA BRIGADEIRO FARIA LIMA,POINT (-5182071.687183528 -2718970.898677572)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,80 ou mais,82,,PEDESTRE,PUBLICO,DOMINGO,Vias Municipais,-23.7241,-46.573722,PRACA GEOVANE BREDA,POINT (-5184563.017387481 -2719824.351513721)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,ATROPELAMENTO,PEDESTRE,30-34,32,,PEDESTRE,PUBLICO,SEGUNDA,Rodovias,-23.71957483,-46.55706797,SP 150,POINT (-5182709.099248228 -2719274.122691881)
SAO BERNARDO DO CAMPO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,50-54,54,,PEDESTRE,PUBLICO,DOMINGO,Rodovias,-23.74412719,-46.5404047,SP 150,POINT (-5180854.152516877 -2722259.746224197)
RIBEIRAO PIRES,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,50-54,54,,PEDESTRE,PUBLICO,SEGUNDA,Vias Municipais,-23.699375,-46.426275,RUA CAPITAO JOSE GALO,POINT (-5168149.292428486 -2716818.198318662)
RIBEIRAO PIRES,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,CHOQUE,AUTOMOVEL,50-54,54,,CONDUTOR,PUBLICO,SEXTA,Vias Municipais,-23.751651000000003,-46.440365,ESTRADA DO CACULA,POINT (-5169717.784053764 -2723174.771482052)
DIADEMA,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,50-54,50,,PEDESTRE,PUBLICO,DOMINGO,Rodovias,-23.68158841,-46.61023364,SP 160,POINT (-5188627.47456031 -2714655.993795022)
SAO PAULO,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MADRUGADA,ATROPELAMENTO,PEDESTRE,30-34,32,,PEDESTRE,PUBLICO,SÁBADO,Vias Municipais,-23.612251999999998,-46.487823,AVENIDA SAPOPEMBA,POINT (-5175000.784447831 -2706230.007762609)
MAUA,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MADRUGADA,ATROPELAMENTO,PEDESTRE,50-54,50,,PEDESTRE,PUBLICO,DOMINGO,Vias Municipais,-23.681054999999997,-46.469986999999996,AVENIDA PAPA JOAO PAULO XXIII,POINT (-5173015.290010041 -2714591.155024625)
MAUA,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,50-54,52,,PEDESTRE,PUBLICO,TERÇA,Vias Municipais,-23.698062,-46.462548,RUA LOTUS,POINT (-5172187.184318032 -2716658.575049695)
ARUJA,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,75-79,76,,PEDESTRE,PUBLICO,SEGUNDA,Rodovias,-23.39369508,-46.28687513,BR 116,POINT (-5152631.36988344 -2679699.341866807)
FRANCO DA ROCHA,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,CHOQUE,AUTOMOVEL,50-54,50,,CONDUTOR,PUBLICO,SEGUNDA,Vias Municipais,-23.328737,-46.714473999999996,RUA VEREADOR ANTONIO ALBA FERNANDES,POINT (-5200231.458355618 -2671822.52509037)
GUARULHOS,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,65-69,68,,PEDESTRE,PUBLICO,QUARTA,Vias Municipais,-23.425585,-46.437421,RUA JITAUNA,POINT (-5169390.059472868 -2683567.726897406)
GUARULHOS,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,CHOQUE,MOTOCICLETA,55-59,57,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.456768,-46.555465999999996,RUA CORUMBAIBA,POINT (-5182530.76876356 -2687351.261649492)
GUARULHOS,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,70-74,70,,PEDESTRE,PUBLICO,TERÇA,Vias Municipais,-23.476401,-46.54764,AVENIDA PRESIDENTE HUMBERTO DE ALENCAR CASTELO BRANCO,POINT (-5181659.582428611 -2689733.855687569)
MAIRIPORA,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,ATROPELAMENTO,PEDESTRE,40-44,40,,PEDESTRE,PUBLICO,DOMINGO,Rodovias,-23.27415971,-46.58518667,BR 381,POINT (-5185839.258613995 -2665207.460003496)
SANTA ISABEL,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,ATROPELAMENTO,PEDESTRE,45-49,49,,PEDESTRE,PUBLICO,SEGUNDA,Rodovias,-23.352269399999997,-46.19996102,BR 116,POINT (-5142956.135415487 -2674675.618412911)
SANTA ISABEL,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,45-49,48,,PEDESTRE,PUBLICO,QUINTA,Rodovias,-23.37028241,-46.24142225,BR 116,POINT (-5147571.578426749 -2676859.876841788)
GUARULHOS,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,COLISAO,MOTOCICLETA,30-34,30,,PASSAGEIRO,PUBLICO,DOMINGO,Rodovias,-23.47319239,-46.4952636,SP 070,POINT (-5175829.06825103 -2689344.445470492)
GUARULHOS,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NAO DISPONIVEL,ATROPELAMENTO,PEDESTRE,55-59,55,,PEDESTRE,PUBLICO,SÁBADO,Rodovias,-23.46691963,-46.38819216,SP 070,POINT (-5163909.930071726 -2688583.184652735)
GUARULHOS,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MANHA,COLISAO,MOTOCICLETA,35-39,36,,CONDUTOR,PUBLICO,QUINTA,Rodovias,-23.4778472,-46.43983213,SP 070,POINT (-5169658.465236704 -2689909.375614083)
GUARULHOS,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,30-34,31,,PEDESTRE,PUBLICO,QUINTA,Rodovias,-23.46886431,-46.51003362,BR 116,POINT (-5177473.259356433 -2688819.186733167)
GUARULHOS,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,COLISAO,MOTOCICLETA,40-44,40,,CONDUTOR,PUBLICO,SEGUNDA,Vias Municipais,-23.434132,-46.537172999999996,AVENIDA RIO DE JANEIRO,POINT (-5180494.401318479 -2684604.673379159)
GUARULHOS,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,TARDE,OUTROS,MOTOCICLETA,35-39,35,,CONDUTOR,PUBLICO,SÁBADO,Vias Municipais,-23.409124,-46.509288,ESTRADA RECREIO SAO JORGE,POINT (-5177390.257317708 -2681570.82010548)
GUARAREMA,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,TARDE,COLISAO,AUTOMOVEL,60-64,63,,PASSAGEIRO,PUBLICO,QUINTA,Vias Municipais,-23.400935999999998,-46.048116,AVENIDA JOAO BARBOSA DE OLIVEIRA,POINT (-5126052.825109595 -2680577.614951929)
ITAQUAQUECETUBA,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,TARDE,COLISAO,BICICLETA,40-44,42,,CONDUTOR,PUBLICO,SÁBADO,Rodovias,-23.448025,-46.351746999999996,SP 021,POINT (-5159852.873418646 -2686290.354956046)
ITAQUAQUECETUBA,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MANHA,COLISAO,MOTOCICLETA,55-59,57,,CONDUTOR,PUBLICO,QUINTA,Rodovias,-23.44454883,-46.31275489,SP 070,POINT (-5155512.291588491 -2685868.563643656)
FERRAZ DE VASCONCELOS,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,35-39,35,,PEDESTRE,PUBLICO,SÁBADO,Vias Municipais,-23.545463,-46.376748,RUA GODOFREDO OSORIO NOVAIS,POINT (-5162635.972007969 -2698117.805146685)
ITAQUAQUECETUBA,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,TARDE,COLISAO,MOTOCICLETA,40-44,43,,CONDUTOR,PUBLICO,QUINTA,Rodovias,-23.48563,-46.372716,SP 066,POINT (-5162187.131821089 -2690853.978211653)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MANHA,OUTROS,AUTOMOVEL,25-29,27,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.574102,-46.135808000000004,ESTRADA DO CHA,POINT (-5135814.653896237 -2701595.797270569)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MANHA,OUTROS,AUTOMOVEL,18-24,22,,PASSAGEIRO,PUBLICO,DOMINGO,Vias Municipais,-23.574102,-46.135808000000004,ESTRADA DO CHA,POINT (-5135814.653896237 -2701595.797270569)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MANHA,OUTROS,AUTOMOVEL,25-29,26,,PASSAGEIRO,PUBLICO,DOMINGO,Vias Municipais,-23.574102,-46.135808000000004,ESTRADA DO CHA,POINT (-5135814.653896237 -2701595.797270569)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MANHA,OUTROS,AUTOMOVEL,18-24,19,,PASSAGEIRO,PUBLICO,DOMINGO,Vias Municipais,-23.574102,-46.135808000000004,ESTRADA DO CHA,POINT (-5135814.653896237 -2701595.797270569)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,55-59,57,,PEDESTRE,PUBLICO,DOMINGO,Rodovias,-23.43951016,-46.25058874,SP 070,POINT (-5148591.987425912 -2685257.201497695)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,TARDE,COLISAO,MOTOCICLETA,25-29,29,,CONDUTOR,PUBLICO,SÁBADO,Vias Municipais,-23.522524,-46.148325,RUA JULIO RIBEIRO,POINT (-5137208.039962497 -2695332.581731004)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MANHA,CHOQUE,MOTOCICLETA,18-24,24,,CONDUTOR,PUBLICO,SÁBADO,Vias Municipais,-23.526756,-46.20405,AVENIDA FERNANDO COSTA,POINT (-5143411.318586953 -2695846.38911448)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MANHA,CHOQUE,MOTOCICLETA,18-24,18,,PASSAGEIRO,PUBLICO,SÁBADO,Vias Municipais,-23.526756,-46.20405,AVENIDA FERNANDO COSTA,POINT (-5143411.318586953 -2695846.38911448)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MANHA,COLISAO,MOTOCICLETA,25-29,28,,CONDUTOR,PUBLICO,TERÇA,Vias Municipais,-23.538737,-46.232682000000004,AVENIDA ANCHIETA,POINT (-5146598.618247344 -2697301.092686032)
SUZANO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,COLISAO,MOTOCICLETA,35-39,36,,CONDUTOR,PUBLICO,SEXTA,Vias Municipais,-23.533207,-46.312034999999995,RUA PRUDENTE DE MORAES,POINT (-5155432.153800263 -2696629.637217047)
SUZANO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,CHOQUE,AUTOMOVEL,30-34,34,,CONDUTOR,PUBLICO,SEGUNDA,Vias Municipais,-23.567871,-46.334957,RUA GETULIO MOREIRA DE SOUZA,POINT (-5157983.819168227 -2700839.024440104)
MOGI DAS CRUZES,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MANHA,OUTROS,AUTOMOVEL,35-39,38,,CONDUTOR,PUBLICO,SÁBADO,Rodovias,-23.59896491,-46.1681999,SP 098,POINT (-5139420.503710062 -2704615.826702733)
SUZANO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,40-44,44,,PEDESTRE,PUBLICO,SEXTA,Rodovias,-23.579591,-46.305766999999996,SP 031,POINT (-5154734.403231971 -2702262.481823809)
BARUERI,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,ATROPELAMENTO,PEDESTRE,18-24,23,,PEDESTRE,PUBLICO,DOMINGO,Rodovias,-23.50529294,-46.88502881,SP 280,POINT (-5219217.532957161 -2693240.728178893)
COTIA,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MANHA,COLISAO,AUTOMOVEL,18-24,22,,CONDUTOR,PUBLICO,TERÇA,Rodovias,-23.59617684,-46.86588667,SP 270,POINT (-5217086.639679668 -2704277.139003681)
SUZANO,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,NOITE,CHOQUE,MOTOCICLETA,0-17,16,,PASSAGEIRO,PUBLICO,TERÇA,Vias Municipais,-23.668715,-46.287534,ESTRADA KEIDA HARADA,POINT (-5152704.714956337 -2713091.237487104)
BARUERI,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MANHA,CHOQUE,MOTOCICLETA,30-34,34,,CONDUTOR,PUBLICO,DOMINGO,Vias Municipais,-23.531014000000003,-46.880301,AVENIDA EXERCITO BRASILEIRO,POINT (-5218691.235555395 -2696363.369835076)
BARUERI,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,OUTROS,MOTOCICLETA,30-34,34,,CONDUTOR,PUBLICO,SÁBADO,Vias Municipais,-23.528077,-46.884147999999996,AVENIDA EXERCITO BRASILEIRO,POINT (-5219119.481636476 -2696006.775190274)
VARGEM GRANDE PAULISTA,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NAO DISPONIVEL,CHOQUE,MOTOCICLETA,18-24,22,,CONDUTOR,PUBLICO,TERÇA,Vias Municipais,-23.619784,-47.030547,RUA CANDIDA MARIA RODRIGUES DOS SANTOS,POINT (-5235416.54376912 -2707145.104844602)
COTIA,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,18-24,23,,NAO DISPONIVEL,PUBLICO,DOMINGO,Vias Municipais,-23.616334,-46.850057,ESTRADA DO EMBU,POINT (-5215324.488875843 -2706725.942058604)
ITAPECERICA DA SERRA,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MANHA,ATROPELAMENTO,PEDESTRE,60-64,61,,PEDESTRE,PUBLICO,DOMINGO,Rodovias,-23.75260405,-46.90141039,BR 116,POINT (-5221041.122101151 -2723290.68259716)
ITAPECERICA DA SERRA,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MADRUGADA,ATROPELAMENTO,PEDESTRE,18-24,20,,PEDESTRE,PUBLICO,SEGUNDA,Rodovias,-23.70330047,-46.82120106,SP 021,POINT (-5212112.26032868 -2717295.432841083)
ITAPECERICA DA SERRA,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,TARDE,COLISAO,AUTOMOVEL,50-54,51,,PASSAGEIRO,PUBLICO,DOMINGO,Rodovias,-23.72858839,-46.845867,SP 234,POINT (-5214858.060209419 -2720370.127012454)
ITAPEVI,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,ATROPELAMENTO,PEDESTRE,30-34,31,,PEDESTRE,PUBLICO,QUINTA,Rodovias,-23.547743,-46.942176,SP 274,POINT (-5225579.129048228 -2698394.666309074)
JUQUITIBA,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,NOITE,ATROPELAMENTO,PEDESTRE,30-34,33,,PEDESTRE,PUBLICO,QUINTA,Rodovias,-23.97590392,-47.14326762,BR 116,POINT (-5247964.545789423 -2750472.171896261)
BARUERI,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,COLISAO,AUTOMOVEL,25-29,27,,CONDUTOR,PUBLICO,QUARTA,Rodovias,-23.50698872,-46.83786434,SP 280,POINT (-5213967.208173227 -2693446.584011162)
ITAPEVI,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,30-34,30,,PEDESTRE,PUBLICO,SÁBADO,Vias Municipais,-23.55836,-46.914116,ESTRADA DA GRANJA,POINT (-5222455.504136568 -2699683.955414219)
SANTANA DE PARNAIBA,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MANHA,COLISAO,MOTOCICLETA,30-34,34,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-23.405811,-46.881824,ESTRADA TENENTE MARQUES,POINT (-5218860.775139871 -2681168.94550042)
OSASCO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,50-54,53,,PEDESTRE,PUBLICO,QUINTA,Vias Municipais,-23.51035,-46.788296,AVENIDA GETULIO VARGAS,POINT (-5208449.285804958 -2693854.627728082)
OSASCO,Metropolitana de São Paulo,2017,11,NOVEMBRO,FEMININO,MANHA,ATROPELAMENTO,PEDESTRE,65-69,67,,PEDESTRE,PUBLICO,TERÇA,Vias Municipais,-23.529885,-46.775552000000005,RUA DONA PRIMITIVA VIANCO,POINT (-5207030.630214291 -2696226.291823552)
OSASCO,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NOITE,COLISAO,MOTOCICLETA,50-54,54,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-23.556322,-46.78045,AVENIDA PADRE VICENTE MELILO,POINT (-5207575.873080193 -2699436.46017522)
CARAPICUIBA,Metropolitana de São Paulo,2017,11,NOVEMBRO,MASCULINO,NAO DISPONIVEL,COLISAO,MOTOCICLETA,18-24,21,,CONDUTOR,PUBLICO,SEXTA,Vias Municipais,-23.550559,-46.82891,AVENIDA JATOBA,POINT (-5212970.415604037 -2698736.620757974)
SANTOS,Baixada Santista,2017,11,NOVEMBRO,MASCULINO,TARDE,COLISAO,BICICLETA,30-34,30,,CONDUTOR,PUBLICO,SÁBADO,Vias Municipais,-23.970533,-46.298548,AVENIDA MARIO COVAS,POINT (-5153930.787827935 -2749817.83801654)
SANTOS,Baixada Santista,2017,11,NOVEMBRO,MASCULINO,NOITE,COLISAO,MOTOCICLETA,40-44,40,,CONDUTOR,PUBLICO,SEXTA,Vias Municipais,-23.936471,-46.330612,RUA SAO FRANCISCO,POINT (-5157500.13598073 -2745668.732752903)
GUARUJA,Baixada Santista,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,COLISAO,MOTOCICLETA,35-39,35,,CONDUTOR,PUBLICO,SÁBADO,Vias Municipais,-23.962232999999998,-46.192640999999995,AVENIDA PERNAMBUCO,POINT (-5142141.274516489 -2748806.710844862)
BERTIOGA,Baixada Santista,2017,11,NOVEMBRO,MASCULINO,NAO DISPONIVEL,NAO DISPONIVEL,MOTOCICLETA,18-24,23,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-23.837114,-46.123236999999996,RUA TOME DE SOUZA,POINT (-5134415.256577473 -2733572.265347903)
PERUIBE,Baixada Santista,2017,11,NOVEMBRO,MASCULINO,MADRUGADA,COLISAO,MOTOCICLETA,30-34,32,,CONDUTOR,PUBLICO,QUINTA,Vias Municipais,-24.302623999999998,-47.021685999999995,AVENIDA DOUTOR TANCREDO NEVES,POINT (-5234430.141761201 -2790327.760088079)
PRAIA GRANDE,Baixada Santista,2017,11,NOVEMBRO,MASCULINO,MANHA,ATROPELAMENTO,PEDESTRE,75-79,76,,PEDESTRE,PUBLICO,DOMINGO,Vias Municipais,-24.023335,-46.456719,AVENIDA PRESIDENTE CASTELO BRANCO,POINT (-5171538.303006196 -2756251.838607523)
PRAIA GRANDE,Baixada Santista,2017,11,NOVEMBRO,MASCULINO,TARDE,ATROPELAMENTO,PEDESTRE,30-34,32,,PEDESTRE,PUBLICO,SEGUNDA,Vias Municipais,-24.075592999999998,-46.588901,AVENIDA DIAMANTINO CRUZ FERREIRA MOURAO,POINT (-5186252.735938234 -2762622.154635287)
